team,season,cap_hit_total,cap_hit_active,cap_hit_inactive,cap_hit_active_inactive_total_pct,position_level_two,position_level_two_cap_hit,position_level_two_cap_hit_pct,position_level_two_cap_hit_active,position_level_two_cap_hit_pct_of_active_cap,position_level_two_cap_hit_active_pct_of_total_cap,position_level_two_cap_hit_inactive,position_level_two_cap_hit_pct_of_inactive_cap,position_level_two_cap_hit_inactive_pct_of_total_cap,w,l,pct,pf,pa,net_pts,div_win_pct,conf_win_pct
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,quarterback,31783088.0,12.808786441270318,3042178.0,2.3408349420502197,1.2260170666340178,28740910.0,24.320879558677174,11.5827693746363,3,14,0.176,258,435,-177,0.333,0.25
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,running_back,11777292.0,4.746323519114359,1183611.0,0.9107415761322982,0.4770027546894877,10593681.0,8.964491370803735,4.269320764424872,3,14,0.176,258,435,-177,0.333,0.25
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,secondary,43403848.0,17.492026569644768,27199927.0,20.929261714079587,10.961743432895583,16203921.0,13.711939219019847,6.530283136749185,3,14,0.176,258,435,-177,0.333,0.25
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,special_team,6000731.0,2.418332726842353,4165000.0,3.2048018010909174,1.6785214680175469,1835731.0,1.5534161080191966,0.7398112588248065,3,14,0.176,258,435,-177,0.333,0.25
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,tight_end,14248419.0,5.742203403795703,2752499.0,2.1179384760386433,1.1092745887627442,11495920.0,9.727976105703963,4.632928815032959,3,14,0.176,258,435,-177,0.333,0.25
cleveland-browns,2024,248135045.0,129961235.0,118173810.0,52.375203591254106,wide_receiver,22840571.0,9.20489526177167,9119574.0,7.017149383044876,3.675246275672185,13720997.0,11.610861154430072,5.529648986099485,3,14,0.176,258,435,-177,0.333,0.25
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,defensive_line,11646039.0,10.947308737804065,10414039.0,11.274062845682323,9.789225344388104,1232000.0,8.793086749581953,1.1580833934159593,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,linebacker,18201789.0,17.109731794936106,18201789.0,19.7049495483788,17.109731794936106,0.0,0.0,0.0,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,offensive_line,16950880.0,15.933873889437269,10266854.0,11.114722848977705,9.650871038982318,6684026.0,47.70553608316661,6.283002850454952,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,quarterback,10223499.0,9.610117219565478,10223499.0,11.0677874577549,9.610117219565478,0.0,0.0,0.0,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,running_back,2690708.0,2.529272931275543,2679375.0,2.900646150561763,2.5186198800599726,11333.0,0.08088640595212036,0.010653051215570673,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,secondary,20373062.0,19.150734395481926,19992416.0,21.64345211507512,18.79292610703208,380646.0,2.716764041299815,0.3578082884498468,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,special_team,4652958.0,4.373793336089234,4652958.0,5.037213794793772,4.373793336089234,0.0,0.0,0.0,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,tight_end,10397717.0,9.773882619430852,10297230.0,11.147607393869505,9.679424562649853,100487.0,0.7172004125042547,0.09445805678099797,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2011,106382667.0,92371660.0,14011007.0,86.82961482813737,wide_receiver,11246015.0,10.57128507597953,5643500.0,6.10955784490611,5.304905544434226,5602515.0,39.98652630749524,5.2663795315453035,8,8,0.5,369,347,22,0.333,0.5
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,defensive_line,19034266.0,14.466168414931458,12890963.0,13.317669246433987,9.79721738619446,6143303.0,17.66237630765002,4.668951028736998,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,linebacker,24653213.0,18.736605405597338,21112378.0,21.811222886117154,16.045547319118782,3540835.0,10.180119752077664,2.6910580864785554,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,offensive_line,18591106.0,14.12936387543616,14652047.0,15.137047226743675,11.135652907524316,3939059.0,11.325038396451484,2.9937109679118437,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,quarterback,11293499.0,8.583134150161609,9960499.0,10.290203393760146,7.570045308327433,1333000.0,3.832457493647551,1.013088841834176,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,running_back,8430824.0,6.407482161941316,4315906.0,4.458767634869475,3.280117187550766,4114918.0,11.830643904610048,3.1273649743905505,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,secondary,19020940.0,14.456040566539649,13134850.0,13.569629196943891,9.982573123905196,5886090.0,16.922873014841645,4.473467442634452,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,special_team,2846291.0,2.163200039544665,2340833.0,2.418317363500136,1.7790486068246207,505458.0,1.4532230306257343,0.3841514327200442,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,tight_end,9187081.0,6.982242498219628,9141775.0,9.444378653116841,6.9478096377033935,45306.0,0.1302575537938454,0.03443286051623344,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2012,131577799.0,96795939.0,34781860.0,73.56555569074385,wide_receiver,18520579.0,14.07576288762818,9246688.0,9.552764398514695,7.0275442135948785,9273891.0,26.663010546302008,7.048218674033299,8,8,0.5,376,400,-24,0.5,0.417
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,defensive_line,10607168.0,9.125223570673626,4184705.0,5.809011662957845,3.60005316238187,6422463.0,14.529824500201133,5.525170408291755,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,linebacker,30402766.0,26.15514687019897,16085297.0,22.328856604023663,13.837994394515649,14317469.0,32.391048707804195,12.317152475683326,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,offensive_line,21454713.0,18.457240685698373,16432710.0,22.811119073866383,14.136869767881887,5022003.0,11.361501378751983,4.3203709178164855,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,quarterback,13891146.0,11.95039174479641,2000147.0,2.7765104710200945,1.7207032592688396,11890999.0,26.90153740116014,10.22968848552757,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,running_back,2515432.0,2.1639969666575185,1949246.0,2.7058520846687943,1.6769137194999912,566186.0,1.2809078408814312,0.48708324715752754,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,secondary,21614832.0,18.594989203767728,16274195.0,22.59107596837776,14.000501152403624,5340637.0,12.082361288695736,4.594488051364104,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,special_team,2102830.0,1.80904025288556,2095833.0,2.9093372987132735,1.8030208149616953,6997.0,0.015829625180854654,0.006019437923864632,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,tight_end,6033248.0,5.1903332592940465,5623757.0,7.8066363107174395,4.8380529027296255,409491.0,0.9264097534562461,0.35228035656442075,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2013,116240089.0,72038158.0,44201931.0,61.97359157218126,wide_receiver,7617954.0,6.553637446027764,7392268.0,10.261600525654751,6.3594823985380815,225686.0,0.5105795038682812,0.19415504748968318,8,8,0.5,439,432,7,0.833,0.583
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,defensive_line,19805086.0,15.208081901304684,5986610.0,6.826487658349881,4.597044172954848,13818476.0,32.49067247920403,10.611037728349837,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,linebacker,20215523.0,15.523251424493111,5690335.0,6.488647439765806,4.369538245168973,14525188.0,34.15232808645936,11.15371317932414,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,offensive_line,24968637.0,19.1731091932621,20832762.0,23.755446351497824,15.99722165944586,4135875.0,9.724470342455128,3.1758875338162387,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,quarterback,13470834.0,10.344087713170232,12343000.0,14.074632749922342,9.478037858952176,1127834.0,2.651818124148466,0.8660498542180564,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,running_back,3954889.0,3.036910610868793,3477374.0,3.9652241743602405,2.670232716660128,477515.0,1.122756479723749,0.3666778942086647,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,secondary,25745774.0,19.769863135382533,20522197.0,23.40131135028421,15.758742616452626,5223577.0,12.28192815741064,4.011120518929906,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,special_team,3351833.0,2.5738313271396946,3350000.0,3.8199805324669724,2.5724237889888837,1833.0,0.004309838701053646,0.0014075381508109324,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,tight_end,10198849.0,7.831570682956862,9965143.0,11.363179780074484,7.652110720560016,233706.0,0.5495009075114258,0.17945996239684656,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2014,130227376.0,87696782.0,42530594.0,67.34128007002153,wide_receiver,8515951.0,6.539294011421992,5529361.0,6.305089963278242,4.245928290838019,2986590.0,7.022215584386148,2.293365720583973,12,4,0.75,467,352,115,0.667,0.667
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,defensive_line,14733862.0,10.690927584011023,10747879.0,13.413264794955198,7.79868822381483,3985983.0,6.909581140652941,2.8922393601961938,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,linebacker,14785098.0,10.728104555377687,10093516.0,12.596625140654915,7.323880773693728,4691582.0,8.132715695733477,3.4042237816839607,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,offensive_line,21894877.0,15.88697820488807,16902333.0,21.09397288353446,12.264375633750323,4992544.0,8.654424232687395,3.622602571137746,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,quarterback,20033330.0,14.536234986902658,2048822.0,2.5569130433762512,1.4866304323013635,17984508.0,31.175601426479226,13.049604554601293,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,running_back,5173114.0,3.7536246204717814,2313822.0,2.8876308687874905,1.6789151034733156,2859292.0,4.95649632194112,2.0747095169984653,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,secondary,31379468.0,22.76902145634262,21766183.0,27.16401777080411,15.793597512541641,9613285.0,16.664339194552966,6.975423943800981,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,special_team,4622334.0,3.3539772574978652,4620000.0,5.765722088301609,3.352283701186486,2334.0,0.004045918505493869,0.0016935563113786277,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,tight_end,8398713.0,6.094127424424904,7246896.0,9.04406674000532,5.258366091989944,1151817.0,1.9966399808236637,0.8357613324349601,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2015,137816498.0,80128732.0,57687766.0,58.14161088319049,wide_receiver,16795702.0,12.187003910083392,4389281.0,5.477786669580644,3.1848734104388576,12406421.0,21.50615608862371,9.002130499644533,4,12,0.25,275,374,-99,0.5,0.25
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,defensive_line,14545571.0,9.523284032636955,13106959.0,9.404890034304959,8.581395213782066,1438612.0,10.757032764634557,0.9418888188548882,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,linebacker,16963173.0,11.106137708430856,12171381.0,8.733566639723884,7.968853084725295,4791792.0,35.829996931287766,3.1372846237055594,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,offensive_line,21386958.0,14.002480592070066,19742090.0,14.165924032977564,12.925551734468293,1644868.0,12.299284984067222,1.0769288576017733,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,quarterback,24284386.0,15.899486203476812,23380848.0,16.77691250493719,15.307921320373858,903538.0,6.756087027004069,0.5915648831029547,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,running_back,10448730.0,6.840998099719477,9575016.0,6.870546597171054,6.268959601863918,873714.0,6.533081974097198,0.5720384978555578,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,secondary,29401381.0,19.249687909451993,28880037.0,20.722852049179256,18.908353286650932,521344.0,3.8982814613291414,0.34133462280106297,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,special_team,5920000.0,3.875945569494025,5920000.0,4.247892207726091,3.875945569494025,0.0,0.0,0.0,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,tight_end,9648242.0,6.316902167788204,7201703.0,5.167577374334056,4.7151028438617955,2446539.0,18.293674863657653,1.6017993239264092,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2016,152736923.0,139363235.0,13373688.0,91.24397183253457,wide_receiver,20138482.0,13.185077716931614,19385201.0,13.909838559645948,12.69188917731438,753281.0,5.632559993922395,0.4931885396172345,13,3,0.813,421,306,115,0.5,0.75
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,defensive_line,25855823.0,16.17927912871032,18796485.0,16.420687687574826,11.761898952263735,7059338.0,15.569802452068027,4.417380176446584,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,linebacker,15667113.0,9.803694679068855,13596952.0,11.878353973891711,8.508291602540599,2070161.0,4.565866914712909,1.2954030765282576,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,offensive_line,26310395.0,16.463727520552116,14819794.0,12.946633845008538,9.273484884081485,11490601.0,25.343224481606537,7.190242636470629,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,quarterback,13452514.0,8.417909535847432,1102514.0,0.9631608284835634,0.6898980453768936,12350000.0,27.238681627518062,7.728011490470539,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,running_back,10008756.0,6.2629782488514945,9209689.0,8.045622719816675,5.762962138919849,799067.0,1.762391223648257,0.5000161099316456,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,secondary,18618896.0,11.650772650030442,8032972.0,7.0176378410662075,5.026631572358551,10585924.0,23.347903932720854,6.624141077671891,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,special_team,6950882.0,4.349513843312133,6770000.0,5.914300234585434,4.2363269465980204,180882.0,0.3989463328055646,0.11318689671411272,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,tight_end,16668412.0,10.430257446469394,16173079.0,14.128869264943686,10.120302862209536,495333.0,1.0924872782674824,0.3099545842598578,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2017,159808251.0,114468318.0,45339933.0,71.62854063148465,wide_receiver,26275460.0,16.441866947157816,25966833.0,22.68473360462936,16.248743627135998,308627.0,0.6806957566523091,0.1931233200218179,9,7,0.563,354,332,22,0.833,0.583
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,defensive_line,39235457.0,22.550143526672628,33927142.0,28.00086550018368,19.49924838519921,5308315.0,10.048406480337837,3.050895141473418,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,linebacker,19355037.0,11.124092738719957,19209750.0,15.854256926273171,11.040590647676144,145287.0,0.27502189156235896,0.08350209104381494,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,offensive_line,44496788.0,25.574035135513373,35212360.0,29.061586039403135,20.23791316902123,9284428.0,17.575013254004347,5.336121966492147,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,quarterback,11079902.0,6.36805072415665,1816902.0,1.4995318063930858,1.0442442628844248,9263000.0,17.534450993840682,5.323806461272225,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,running_back,9673297.0,5.559620109079696,9216568.0,7.606649594631251,5.297120184514178,456729.0,0.864567879516988,0.26249992456551896,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,secondary,15541214.0,8.932140290317863,9509739.0,7.84861049247388,5.465616963533678,6031475.0,11.417316507403132,3.4665233267841837,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,special_team,3700000.0,2.1265339422117275,2900000.0,2.393437972185593,1.666742819571354,800000.0,1.5143647625037833,0.4597911226403735,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,tight_end,3132306.0,1.8002581152414723,1653621.0,1.3647721700012114,0.9504003200146214,1478685.0,2.7990855735536337,0.8498577952268509,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2018,173992050.0,121164619.0,52827431.0,69.63802024287892,wide_receiver,27778049.0,15.96512541808663,7718537.0,6.370289498454991,4.436143490464076,20059512.0,37.97177265727724,11.528981927622556,10,6,0.625,339,324,15,0.833,0.75
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,defensive_line,42683731.0,23.405337643808785,29950017.0,20.120965563944328,16.422890968055558,12733714.0,37.99100463551983,6.982446675753227,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,linebacker,17370259.0,9.52486503242672,13403311.0,9.004587846271878,7.349615700182732,3966948.0,11.835379674529058,2.175249332243987,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,offensive_line,53226463.0,29.18637403325158,49169970.0,33.03327918478896,26.962023300773513,4056493.0,12.102536963446306,2.2243507324780682,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,quarterback,2980140.0,1.634139783277622,2767517.0,1.859268201905545,1.5175493871419243,212623.0,0.6343602014791704,0.11659039613569758,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,running_back,9157757.0,5.02159463625505,8701600.0,5.845892973991231,4.771464004432193,456157.0,1.360943296003414,0.2501306318228574,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,secondary,19532376.0,10.710447389564592,13678537.0,9.189489673482933,7.500534031533731,5853839.0,17.464914367056362,3.2099133580308616,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,special_team,3668523.0,2.0116099848225155,3199117.0,2.149224923379138,1.754214352701469,469406.0,1.400471655162101,0.25739563212104644,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,tight_end,5739625.0,3.147284877084574,5586957.0,3.7534192185679793,3.0635704031224686,152668.0,0.4554846053316056,0.08371447396210513,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2019,182367508.0,148849800.0,33517708.0,81.62078959811197,wide_receiver,28008634.0,15.35834661950856,22392774.0,15.043872413668005,12.278927450168371,5615860.0,16.754904601472155,3.079419169340188,8,8,0.5,434,321,113,0.833,0.583
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,defensive_line,35726218.0,18.677201423668127,25021171.0,23.03339478813283,13.080742289123457,10705047.0,12.951869129807358,5.59645913454467,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,linebacker,19622768.0,10.258527516847973,17062433.0,15.706928957684102,8.92001772812454,2560335.0,3.097709318648047,1.3385097887234336,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,offensive_line,34497433.0,18.034808631031023,12900969.0,11.876067356178623,6.744458553477403,21596464.0,26.129224411120838,11.290350077553619,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,quarterback,35874503.0,18.754722890203112,4163198.0,3.8324578460042913,2.176465687261168,31711305.0,38.36701252179516,16.578257202941945,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,running_back,12919899.0,6.754354910907402,12427042.0,11.439790904858443,6.496695690945614,492857.0,0.5962999848304696,0.2576592199617883,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,secondary,22020351.0,11.511952679874256,13062168.0,12.024460099525937,6.828731291002933,8958183.0,10.838365665920483,4.6832213888713214,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,special_team,5598074.0,2.9266001702894924,3043774.0,2.8019651113792485,1.5912454009580312,2554300.0,3.090407666427521,1.3353547693314614,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,tight_end,6605930.0,3.453494159405622,3161464.0,2.9103053738160205,1.6527722000038048,3444466.0,4.167405603550459,1.800721959401817,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2020,191282501.0,108629975.0,82652526.0,56.79033598583072,wide_receiver,18417325.0,9.628337617772992,17787756.0,16.374629562420502,9.299207144933765,629569.0,0.7617056978996625,0.3291304728392275,6,10,0.375,395,473,-78,0.333,0.417
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,defensive_line,43479972.0,21.175960996582084,37442754.0,22.336313973933937,18.23566717818074,6037218.0,16.01584559085791,2.9402938184013383,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,linebacker,21669346.0,10.553576844930856,10355722.0,6.177661451365866,5.043525905753734,11313624.0,30.013369578011634,5.5100509391771215,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,offensive_line,39371753.0,19.17514357863578,31427606.0,18.74800328696682,15.306122066314787,7944147.0,21.074645921859556,3.8690215123209954,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,quarterback,19184387.0,9.343332393483058,18120000.0,10.809408122268009,8.82494619035328,1064387.0,2.823661136787918,0.5183862031297769,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,running_back,11514185.0,5.607729748938901,8774722.0,5.234522696326919,4.273534739807347,2739463.0,7.267389782821887,1.3341950091315546,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,secondary,21565983.0,10.503236176438941,18982367.0,11.323849449761159,9.244943009963457,2583616.0,6.853950763757405,1.2582931664754846,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,special_team,5788693.0,2.819255200743637,4518627.0,2.6955675162968826,2.2006975788784477,1270066.0,3.369297074612602,0.6185576218651893,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,tight_end,8823219.0,4.297154133592864,8086987.0,4.824257337884977,3.9385885826206684,736232.0,1.9531145025819012,0.35856555097219517,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2021,205327031.0,167631750.0,37695281.0,81.64134511836389,wide_receiver,33929493.0,16.524610926653878,29922965.0,17.850416165195433,14.573319866491422,4006528.0,10.628725648709185,1.9512910601624585,12,5,0.706,530,358,172,1.0,0.833
dallas-cowboys,2022,215338768.0,161682742.0,53656026.0,75.0829697326029,defensive_line,29209967.0,13.56465780467361,26520041.0,16.402518086933483,12.315497690596985,2689926.0,5.0132784712755285,1.2491601140766255,12,5,0.706,467,342,125,0.667,0.667
dallas-cowboys,2022,215338768.0,161682742.0,53656026.0,75.0829697326029,linebacker,21910334.0,10.174820912879005,10630875.0,6.575145169173344,4.936814257245124,11279459.0,21.021793526043094,5.23800665563388,12,5,0.706,467,342,125,0.667,0.667
dallas-cowboys,2022,215338768.0,161682742.0,53656026.0,75.0829697326029,offensive_line,47341854.0,21.984826252929988,38406080.0,23.753976166485348,17.835190735371906,8935774.0,16.653812565246632,4.1496355175580835,12,5,0.706,467,342,125,0.667,0.667
dallas-cowboys,2022,215338768.0,161682742.0,53656026.0,75.0829697326029,quarterback,21101518.0,9.799219246949532,20789722.0,12.858343285642693,9.654425997273282,311796.0,0.5811015523214484,0.14479324967624968,12,5,0.706,467,342,125,0.667,0.667
dallas-cowboys,2022,215338768.0,161682742.0,53656026.0,75.0829697326029,running_back,21324446.0,9.902743569146825,19782778.0,12.235553254038702,9.18681674634639,1541668.0,2.8732429792694676,0.7159268228004351,12,5,0.706,467,342,125,0.667,0.667
