,cluster,team,season,count,cap_hit_per_player_prop_active_offense,cap_hit_per_player_prop_active_defense,cap_hit_per_player_prop_active_special_team,delta_cap_hit_per_player_prop_offense,delta_cap_hit_per_player_prop_defense,delta_cap_hit_per_player_prop_special_team,ratio_cap_hit_per_player_prop_offense,ratio_cap_hit_per_player_prop_defense,ratio_cap_hit_per_player_prop_special_team,log_ratio_cap_hit_per_player_prop_offense,log_ratio_cap_hit_per_player_prop_defense,log_ratio_cap_hit_per_player_prop_special_team,position_level_one_player_count_prop_active_offense,position_level_one_player_count_prop_active_defense,position_level_one_player_count_prop_active_special_team,delta_position_level_one_player_count_prop_offense,delta_position_level_one_player_count_prop_defense,delta_position_level_one_player_count_prop_special_team,ratio_position_level_one_player_count_prop_offense,ratio_position_level_one_player_count_prop_defense,ratio_position_level_one_player_count_prop_special_team,log_ratio_position_level_one_player_count_prop_offense,log_ratio_position_level_one_player_count_prop_defense,log_ratio_position_level_one_player_count_prop_special_team,position_level_one_cap_hit_prop_active_offense,position_level_one_cap_hit_prop_active_defense,position_level_one_cap_hit_prop_active_special_team,delta_position_level_one_cap_hit_prop_offense,delta_position_level_one_cap_hit_prop_defense,delta_position_level_one_cap_hit_prop_special_team,ratio_position_level_one_cap_hit_prop_offense,ratio_position_level_one_cap_hit_prop_defense,ratio_position_level_one_cap_hit_prop_special_team,log_ratio_position_level_one_cap_hit_prop_offense,log_ratio_position_level_one_cap_hit_prop_defense,log_ratio_position_level_one_cap_hit_prop_special_team,pct,div_win_pct,conf_win_pct,w,l,pf,pa,net_pts
247,2,kansas-city-chiefs,2016,1,1.080070577147008,0.9685612090164544,0.6881916387324724,-0.0439096594891461,0.018761324967958,0.6732124717027617,0.960932924805256,1.0197518503962564,45.94018460325309,-0.0398497438718117,0.0195603462313443,3.827341668690978,0.4716981132075472,0.4528301886792453,0.0754716981132075,0.1180395766221813,-0.1813161527841693,0.063276576161988,1.3337633073940576,0.7140772484108412,6.188171815194173,0.2880066210094016,-0.3367619231122891,1.8226529481060576,0.5094672533712302,0.438593755026319,0.0519389916024507,0.1119620477316146,-0.1637183665654104,0.0517563188337957,1.281658615999369,0.728182301370506,282.780033114259,0.2481569956976228,-0.3172015681516961,5.644688580438904,0.75,1.0,0.75,12.0,4.0,389.0,311.0,78.0
248,2,kansas-city-chiefs,2018,1,0.908717642368798,1.185172426283674,0.3714584979622484,-0.4383215351439257,0.4671417580127621,0.3714584979622484,0.6746032208532359,1.6505851742412436,371458.4979622484,-0.3936294814510166,0.5011307198526953,,0.5,0.4423076923076923,0.0576923076923076,0.0517241379310344,-0.1094164456233421,0.0576923076923076,1.1153821272244857,0.8016812392604461,57692.307692307695,0.1091990611962494,-0.2210419465369329,,0.454358821184399,0.5242108808562405,0.0214302979593604,-0.1494863273557875,0.128056029396427,0.0214302979593604,0.7524413665348748,1.323244069031294,21430.297959360487,-0.2844300027197144,0.2800882572507461,,0.75,0.833,0.833,12.0,4.0,565.0,421.0,144.0
249,2,kansas-city-chiefs,2021,1,0.7830278799048579,1.2652182894765018,0.6702726285203833,-0.6695657217000214,0.6814530511828234,0.5723338995881395,0.5390546536795195,2.1673372087681466,6.843725583354316,-0.6179370378284353,0.7735001117011718,1.923333751210482,0.4814814814814814,0.4629629629629629,0.0555555555555555,-0.0245426149040606,0.0171798304328424,0.0073627844712182,0.9514972378260051,1.0385362088492052,1.1527538581352212,-0.0497164182971662,0.0378143902132399,0.1421717388338228,0.3770134236578945,0.5857492080909731,0.0372373682511324,-0.3580339410096346,0.3255165115022249,0.0325174295074098,0.5129096829273568,2.250858423675404,7.887704177616531,-0.6676528535610493,0.8113133723027949,2.0653319681430675,0.706,0.833,0.583,12.0,5.0,480.0,364.0,116.0
250,2,las-vegas-raiders,2012,1,0.9371528997180348,0.8891892561738995,2.6417555784359346,0.6231222011082074,-0.514927697488614,2.338020078187116,2.9842621106935203,0.6332724781807187,8.697524256293947,1.093353584249351,-0.4568533695761064,2.1630387954573216,0.4833333333333333,0.4666666666666667,0.05,0.15,-0.1629629629629629,0.0129629629629629,1.4499956500130502,0.7411752934274751,1.3499635509841237,0.37156262540036,-0.2995159754779699,0.3000975926148342,0.4529572348637168,0.4149549862144864,0.1320877789217967,0.3482803353271076,-0.4691186512767259,0.1208383159496182,4.327152501806777,0.46936646366423,11.740652740108525,1.4649119125686303,-0.7563690333329127,2.463064983217324,0.25,0.333,0.333,4.0,12.0,290.0,443.0,-153.0
251,2,los-angeles-chargers,2021,1,1.0330454436456151,1.0556831266575188,0.2605952474738823,-0.5361377564571344,0.4330996044272324,0.0337791037023832,0.6583328098625846,1.695646276068255,1.1489221808401402,-0.4180437174496241,0.5280648992317805,0.1388281062058155,0.4716981132075472,0.4716981132075472,0.0566037735849056,0.0431266846361186,-0.0283018867924528,-0.0148247978436657,1.1006263626894306,0.9433943396264152,0.7924417360043753,0.0958815583704243,-0.058268788124223,-0.2326186286601413,0.4872855866252902,0.4979637389893957,0.014750674385314,-0.1852214991330308,0.1866719778742525,-0.0014504787412215,0.7245795209671364,1.599663728785538,0.9104144535676346,-0.3221617112730147,0.4697954458243247,-0.0937875484605228,0.529,0.5,0.5,9.0,8.0,474.0,459.0,15.0
252,2,los-angeles-chargers,2022,1,1.0778128867153345,1.011240541837594,0.2578880953922656,0.231364871418497,-0.1960106230897871,-0.4285156097828236,1.2733346808104693,0.8376382094940558,0.3757085192568473,0.2416401199823288,-0.1771680137527774,-0.9789377733256376,0.4716981132075472,0.4716981132075472,0.0566037735849056,0.028516295025729,0.0057890222984562,-0.0343053173241852,1.0643420589785375,1.0124230455862475,0.6226346604526972,0.062358943254681,0.0123486327485703,-0.473777685514529,0.508402305054403,0.4770002555837707,0.0145974393618263,0.1332719346387592,-0.0854690371664865,-0.0478028974722726,1.3552647023124076,0.8480452420899033,0.2339283115141473,0.3039987544572766,-0.1648191966595255,-1.4526720687940493,0.588,0.333,0.583,10.0,7.0,391.0,384.0,7.0
253,2,los-angeles-rams,2012,1,0.972721655242253,1.120405945880156,0.2421222204850904,-0.6832204715238576,0.8304268324903517,-1.075353329942326,0.5874124778318203,3.863733732575156,0.1837772523590959,-0.5320269899220301,1.3516348967200889,-1.6940267095910333,0.4909090909090909,0.4545454545454545,0.0545454545454545,-0.009090909090909,-0.0191387559808612,0.0282296650717703,0.9818162181857454,0.959593933786544,2.0726485120838136,-0.0183491016312344,-0.0412428696453518,0.728845597049286,0.4775179034825605,0.5092754299455254,0.013206666571914,-0.3504531599004948,0.3719169025503549,-0.0214637426498601,0.5767319026821323,3.707609072360795,0.3809094256145797,-0.5503756663581845,1.310389177551842,-0.9651179436953008,0.469,0.75,0.542,7.0,8.0,299.0,348.0,-49.0
254,2,los-angeles-rams,2013,1,0.6838649510382602,1.4151757900540065,0.4184307705696952,-0.390413526280106,0.5005960389701277,0.4184307705696952,0.6365801129751961,1.547349196204783,418430.7705696953,-0.4516435417819174,0.4365439775053602,,0.490566037735849,0.4528301886792453,0.0566037735849056,-0.0443176831943834,-0.0122860903905221,0.0566037735849056,0.917143486324852,0.9735828124573308,56603.77358490566,-0.086489306870236,-0.0267701827313985,,0.3354809193772597,0.6408343200244556,0.0236847605982846,-0.2391331498860525,0.2154483892877678,0.0236847605982846,0.5838359230769296,1.506473926960226,23684.760598284636,-0.538132308473158,0.409773332873582,,0.438,0.167,0.333,7.0,9.0,348.0,364.0,-16.0
255,2,los-angeles-rams,2014,1,0.8262900421180283,1.245328296016489,0.4031805155456892,-0.7268204786695892,0.8319606665488106,0.4031805155456892,0.5320223506545094,3.01263377828206,403180.5155456892,-0.6310685677864567,1.1028155085600484,,0.4716981132075472,0.4716981132075472,0.0566037735849056,-0.0430077691453939,-0.0135960044395116,0.0566037735849056,0.9164402680049996,0.9719819879799402,56603.77358490566,-0.0872562678547307,-0.0284158855804793,,0.3897594538292586,0.5874190075549477,0.0228215386157937,-0.409635667164368,0.3868141285485743,0.0228215386157937,0.4875673569003546,2.9282242896594526,22821.53861579373,-0.7183242644060781,1.0743978971858543,,0.375,0.333,0.333,6.0,10.0,324.0,354.0,-30.0
256,2,los-angeles-rams,2016,1,0.992524429794881,1.042490084716842,0.7248675973762924,-0.0347321943448357,0.0610741466302855,0.7248675973762924,0.9661884287557144,1.0622295624419915,724867.5973762923,-0.0343953954364193,0.0603710191932288,,0.490566037735849,0.4528301886792453,0.0566037735849056,0.0851606323304436,-0.1417644059153493,0.0566037735849056,1.210059908267321,0.7615767637632643,56603.77358490566,0.1906719078072108,-0.2723620974041404,,0.4868987768805077,0.4720709817585701,0.0410302413609222,0.0704433887157576,-0.1114736300766798,0.0410302413609222,1.1691470961129564,0.8089701510630979,41030.24136092221,0.1562765591078696,-0.2119911403711771,,0.25,0.333,0.25,4.0,12.0,224.0,394.0,-170.0
257,2,los-angeles-rams,2017,1,0.9538722785624404,1.129760064869378,0.3030638047348449,0.1213844927721805,0.0965814752947784,-4.861278558954514,1.1458079614333234,1.0934788842804612,0.0586838990733449,0.1361110796881601,0.0893651358770611,-2.835586581909035,0.4716981132075472,0.4716981132075472,0.0566037735849056,-0.0203653788559448,-0.0203653788559448,0.0407307577118897,0.9586103464394724,0.9586103464394724,3.5658130896244105,-0.0422684790357812,-0.0422684790357812,1.2714097700025502,0.449939754038887,0.5329056909761217,0.0171545549849912,0.0403029070627273,0.0245162262648108,-0.0648191333275382,1.098384237101688,1.048221255051925,0.2092664862547482,0.0938424471045334,0.0470965613515281,-1.5640884935013826,0.688,0.667,0.583,11.0,5.0,478.0,329.0,149.0
258,2,los-angeles-rams,2021,1,1.033118397007495,0.9900372561059356,0.795996758385579,-0.7772298368257728,0.5704982260943254,0.7590645599270867,0.5706735350835874,2.359815953863896,21.552337506868398,-0.5609370073008723,0.8585846404080771,3.070485535949368,0.4814814814814814,0.4629629629629629,0.0555555555555555,0.0462962962962962,-0.037037037037037,-0.0092592592592592,1.1063804364024017,0.9259240740777778,0.8571296328570931,0.1010958959225885,-0.0769608811364612,-0.1541481084416657,0.497427376336942,0.4583505815305257,0.0442220421325321,-0.2904093550534616,0.2485810665247206,0.0418282885287409,0.6313830329743979,2.1850095639887304,18.46621801195896,-0.4598405649485682,0.7816223873832189,2.9159656223104493,0.706,0.5,0.667,12.0,5.0,460.0,372.0,88.0
259,2,miami-dolphins,2011,1,0.9393160865962566,1.1008193519914409,0.6322520647868388,-0.5672263244732167,0.7632209664669058,0.6322520647868388,0.6234908862861441,3.2607267643010545,632252.0647868388,-0.4724200663881082,1.1819510127810908,,0.4838709677419355,0.4677419354838709,0.0483870967741935,-0.0827956989247311,0.0344086021505375,0.0483870967741935,0.8538884362120576,1.0794019755736046,48387.09677419355,-0.157952663816791,0.0764092993811052,,0.4545077838368984,0.5148993743185771,0.0305928418445244,-0.3991995824358031,0.3686067405912787,0.0305928418445244,0.5323923271611868,3.519629400130874,30592.841844524464,-0.6303724041785238,1.2583576421386802,,0.375,0.5,0.417,6.0,10.0,329.0,313.0,16.0
