,cluster,position_level_two,count,cap_hit_pct_sum,pct,div_win_pct,conf_win_pct,w,l,pf,pa,net_pts
34,11,tight_end,41,5.461463414634146,0.5918292682926829,0.6178048780487805,0.5975121951219512,9.585365853658537,6.609756097560975,398.3170731707317,348.219512195122,50.09756097560975
35,11,wide_receiver,35,11.205428571428572,0.6205714285714286,0.6547714285714287,0.6273428571428572,10.17142857142857,6.2,415.8,349.1714285714286,66.62857142857143
36,2,defensive_line,66,16.777121212121212,0.4889393939393939,0.505030303030303,0.4857575757575758,7.878787878787879,8.257575757575758,358.77272727272725,366.5,-7.7272727272727275
37,2,linebacker,81,13.610493827160495,0.4580864197530864,0.4506296296296296,0.4529259259259259,7.37037037037037,8.728395061728396,346.77777777777777,370.3703703703704,-23.59259259259259
38,2,offensive_line,77,18.808961038961037,0.4805844155844155,0.4891818181818182,0.48293506493506494,7.7272727272727275,8.363636363636363,361.14285714285717,371.0,-9.857142857142858
39,2,quarterback,74,9.05135135135135,0.464054054054054,0.4842297297297297,0.4698648648648649,7.472972972972973,8.662162162162161,352.44594594594594,373.22972972972974,-20.783783783783782
40,2,running_back,71,5.790845070422535,0.4760422535211268,0.4906197183098592,0.47912676056338027,7.661971830985915,8.464788732394366,360.76056338028167,369.9154929577465,-9.154929577464788
41,2,secondary,71,18.14774647887324,0.48126760563380283,0.4917605633802817,0.4855915492957746,7.76056338028169,8.394366197183098,353.6056338028169,365.76056338028167,-12.154929577464788
42,2,special_team,62,2.6109677419354838,0.48472580645161284,0.4583548387096774,0.47812903225806447,7.806451612903226,8.32258064516129,353.43548387096774,369.9516129032258,-16.516129032258064
43,2,tight_end,68,4.67985294117647,0.4733088235294118,0.4681470588235294,0.477,7.602941176470588,8.485294117647058,352.95588235294116,370.79411764705884,-17.83823529411765
44,2,wide_receiver,67,11.885970149253732,0.4666567164179104,0.4490149253731343,0.47164179104477616,7.537313432835821,8.64179104477612,346.82089552238807,370.56716417910445,-23.746268656716417
45,3,linebacker,3,14.003333333333336,0.5730000000000001,0.5276666666666666,0.486,9.0,6.666666666666667,329.6666666666667,316.3333333333333,13.333333333333334
46,3,offensive_line,4,22.22,0.35575,0.3335,0.396,5.75,10.5,301.25,410.75,-109.5
47,3,quarterback,1,15.240000000000002,0.375,0.333,0.5,6.0,10.0,300.0,397.0,-97.0
48,3,running_back,2,5.7299999999999995,0.1875,0.25,0.20800000000000002,3.0,13.0,262.0,429.5,-167.5
49,3,secondary,5,15.544,0.4944,0.4668,0.43340000000000006,8.0,8.2,378.8,360.0,18.8
50,3,special_team,6,2.8699999999999997,0.4821666666666667,0.6111666666666667,0.5276666666666666,8.0,8.5,388.6666666666667,383.0,5.666666666666667
51,3,tight_end,5,5.162,0.5648,0.4668,0.55,9.2,7.2,384.2,373.2,11.0
52,3,wide_receiver,3,10.023333333333333,0.7156666666666668,0.778,0.7223333333333333,11.666666666666666,4.666666666666667,402.3333333333333,308.0,94.33333333333333
53,4,defensive_line,31,16.307096774193546,0.5134516129032258,0.5295483870967742,0.5201612903225806,8.290322580645162,7.870967741935484,384.0,373.03225806451616,10.96774193548387
54,4,linebacker,26,12.534615384615385,0.4710384615384615,0.4583076923076923,0.4727692307692308,7.6923076923076925,8.653846153846153,375.2307692307692,389.2692307692308,-14.038461538461538
55,4,offensive_line,27,16.234074074074073,0.5142222222222222,0.5123703703703704,0.4968888888888889,8.296296296296296,7.888888888888889,374.18518518518516,367.51851851851853,6.666666666666667
56,4,quarterback,34,10.629117647058823,0.4889117647058824,0.49270588235294116,0.48652941176470593,7.9411764705882355,8.323529411764707,386.44117647058823,380.3529411764706,6.088235294117647
57,4,running_back,27,5.743703703703704,0.49633333333333335,0.4784814814814815,0.4922962962962963,8.074074074074074,8.222222222222221,383.55555555555554,371.037037037037,12.518518518518519
58,4,secondary,27,15.22074074074074,0.5609259259259259,0.5401481481481482,0.5818148148148148,9.148148148148149,7.148148148148148,388.44444444444446,362.8888888888889,25.555555555555557
59,4,special_team,20,3.275,0.52745,0.48335,0.52425,8.5,7.65,372.95,372.3,0.65
60,4,tight_end,32,5.51125,0.51046875,0.4584375,0.48909375,8.28125,7.9375,381.375,364.125,17.25
61,4,wide_receiver,27,11.40037037037037,0.5271111111111111,0.4908518518518519,0.5071111111111111,8.555555555555555,7.7407407407407405,369.55555555555554,361.5925925925926,7.962962962962963
62,5,defensive_line,61,17.621639344262295,0.5193770491803279,0.5383114754098361,0.5313606557377049,8.40983606557377,7.786885245901639,373.73770491803276,365.8688524590164,7.868852459016393
63,5,linebacker,57,11.265438596491228,0.5083508771929824,0.5424561403508772,0.5109298245614036,8.228070175438596,7.964912280701754,368.82456140350877,368.64912280701753,0.17543859649122806
64,5,offensive_line,55,17.74927272727273,0.5174363636363636,0.5303454545454546,0.5226727272727273,8.381818181818181,7.836363636363636,369.6727272727273,362.9818181818182,6.6909090909090905
65,5,quarterback,51,10.354705882352942,0.4840392156862745,0.5311176470588235,0.4990980392156863,7.8431372549019605,8.372549019607844,363.921568627451,374.72549019607845,-10.803921568627452
66,5,running_back,57,5.476666666666667,0.485859649122807,0.5146491228070176,0.488280701754386,7.859649122807017,8.31578947368421,368.29824561403507,371.50877192982455,-3.210526315789474
67,5,secondary,56,16.940714285714286,0.50725,0.5402142857142856,0.5155357142857143,8.214285714285714,7.982142857142857,369.7857142857143,368.32142857142856,1.4642857142857142
68,5,special_team,54,2.8494444444444444,0.5175740740740741,0.5432777777777777,0.5292222222222223,8.37037037037037,7.814814814814815,372.0925925925926,366.462962962963,5.62962962962963
69,5,tight_end,51,5.553529411764706,0.5112941176470588,0.5376274509803922,0.523607843137255,8.313725490196079,7.9411764705882355,370.98039215686276,366.5882352941176,4.392156862745098
70,5,wide_receiver,59,10.341186440677966,0.49316949152542366,0.5268644067796611,0.5077118644067796,7.966101694915254,8.203389830508474,359.8813559322034,363.5593220338983,-3.6779661016949152
71,6,defensive_line,24,15.36,0.45649999999999996,0.441,0.4532083333333334,7.375,8.75,341.4583333333333,380.5833333333333,-39.125
72,6,linebacker,12,12.49,0.47875,0.4444166666666667,0.4653333333333333,7.75,8.416666666666666,350.3333333333333,377.5,-27.166666666666668
73,6,offensive_line,13,18.751538461538463,0.4516153846153846,0.3717692307692308,0.42946153846153845,7.3076923076923075,8.846153846153847,335.15384615384613,374.7692307692308,-39.61538461538461
74,6,quarterback,17,9.011764705882355,0.4658235294117647,0.4021176470588235,0.42158823529411765,7.529411764705882,8.588235294117647,357.11764705882354,397.6470588235294,-40.529411764705884
75,6,running_back,18,5.576666666666666,0.4637222222222222,0.37044444444444447,0.4444444444444444,7.555555555555555,8.722222222222221,347.77777777777777,379.72222222222223,-31.944444444444443
76,6,secondary,20,17.056,0.46535000000000004,0.42085,0.45214999999999994,7.55,8.65,354.35,379.35,-25.0
77,6,special_team,18,2.7666666666666666,0.45705555555555555,0.4305555555555556,0.4467777777777778,7.333333333333333,8.777777777777779,358.94444444444446,377.94444444444446,-19.0
