,team,season,cap_hit_total,cap_hit_active,cap_hit_inactive,cap_hit_active_inactive_total_pct,pos,position_level_one,position_level_two,pos_cap_hit,pos_cap_hit_pct,pos_cap_hit_active,pos_cap_hit_pct_of_active_cap,pos_cap_hit_active_pct_of_total_cap,pos_cap_hit_inactive,pos_cap_hit_pct_of_inactive_cap,pos_cap_hit_inactive_pct_of_total_cap,w,l,pct,pf,pa,net_pts,div_win_pct,conf_win_pct
0,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,C,offense,offensive_line,2350000.0,1.9836184516154605,2350000.0,2.116566695367311,1.9836184516154605,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
1,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,CB,defense,secondary,10006561.0,8.446467675240704,8685818.0,7.823026851413578,7.331637809435615,1320743.0,17.748348518000004,1.1148298658050886,8,8,0.5,312,348,-36,0.667,0.583
2,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,DE,defense,defensive_line,8373000.0,7.06759033845798,7895000.0,7.110763429755286,6.664113904469813,478000.0,6.423437861570346,0.40347643398816596,8,8,0.5,312,348,-36,0.667,0.583
3,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,DT,defense,defensive_line,3335366.0,2.8153589534003625,3245966.0,2.9235334169764466,2.7398970429431615,89400.0,1.2013710142769642,0.07546191045720092,8,8,0.5,312,348,-36,0.667,0.583
4,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,FB,offense,running_back,426725.0,0.36019556755983295,426725.0,0.3843369885449429,0.36019556755983295,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
5,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,FS,defense,secondary,688000.0,0.5807359551963561,688000.0,0.6196586750692383,0.5807359551963561,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
6,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,G,offense,offensive_line,9642666.0,8.139306468240445,7941666.0,7.152793940991886,6.703504346454106,1701000.0,22.85830084211539,1.4358021217863397,8,8,0.5,312,348,-36,0.667,0.583
7,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,ILB,defense,linebacker,7094364.0,5.988302694841049,7065417.0,6.363585664290222,5.963868735981937,28947.0,0.38899425895162504,0.0244339588591118,8,8,0.5,312,348,-36,0.667,0.583
8,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,K,special_team,special_team,2250000.0,1.899209155802037,2250000.0,2.0265000274793405,1.899209155802037,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
9,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,LB,defense,linebacker,6060599.0,5.115708937975408,4650000.0,4.188100056790637,3.9250322553242096,1410599.0,18.955847330739054,1.1906766826511987,8,8,0.5,312,348,-36,0.667,0.583
10,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,LS,special_team,special_team,1000000.0,0.8440929581342386,1000000.0,0.9006666788797068,0.8440929581342386,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
11,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,LT,offense,offensive_line,9423000.0,7.9538879444989306,9420000.0,8.484280115046838,7.951355665624527,3000.0,0.04031446356634108,0.0025322788744027154,8,8,0.5,312,348,-36,0.667,0.583
12,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,OLB,defense,linebacker,1050732.0,0.8869154820863047,1050732.0,0.9463593008326322,0.8869154820863047,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
13,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,P,special_team,special_team,669117.0,0.5647969478679074,525000.0,0.47285000641184605,0.44314880302047527,144117.0,1.936666515263459,0.12164814484743205,8,8,0.5,312,348,-36,0.667,0.583
14,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,QB,offense,quarterback,11707912.0,9.88256607365535,10407912.0,9.374059535112247,8.78524522808084,1300000.0,17.4696008787478,1.09732084557451,8,8,0.5,312,348,-36,0.667,0.583
15,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,RB,offense,running_back,4638192.0,3.9150652056745603,3677500.0,3.312201711580122,3.1041518535386623,960692.0,12.909927544158448,0.810913352135898,8,8,0.5,312,348,-36,0.667,0.583
16,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,RT,offense,offensive_line,1835000.0,1.5489105781763277,1835000.0,1.6527233557442618,1.5489105781763277,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
17,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,S,defense,secondary,12931764.0,10.915610928653853,12931764.0,11.647208933936152,10.915610928653853,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
18,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,T,offense,offensive_line,3000.0,0.0025322788744027154,0.0,0.0,0.0,3000.0,0.04031446356634108,0.0025322788744027154,8,8,0.5,312,348,-36,0.667,0.583
19,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,TE,offense,tight_end,4491606.0,3.791332995313495,4491606.0,4.045439858856165,3.791332995313495,0.0,0.0,0.0,8,8,0.5,312,348,-36,0.667,0.583
20,arizona-cardinals,2011,118470364.0,111028866.0,7441498.0,93.71868394022998,WR,offense,wide_receiver,20492760.0,17.297794408734998,20490760.0,18.45534475692114,17.29610622281873,2000.0,0.026876309044227383,0.001688185916268477,8,8,0.5,312,348,-36,0.667,0.583
21,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,C,offense,offensive_line,2985625.0,2.5345338379675626,538125.0,0.6062054962789375,0.45682094086038755,2447500.0,8.431400250093073,2.0777128971071748,5,11,0.313,250,357,-107,0.167,0.25
22,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,CB,defense,secondary,9804079.0,8.322803424946931,7682079.0,8.653971684365164,6.521411487189455,2122000.0,7.31008430263432,1.8013919377574774,5,11,0.313,250,357,-107,0.167,0.25
23,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,DE,defense,defensive_line,12905438.0,10.955585281069267,12905438.0,14.53816018116062,10.955585281069267,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
24,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,DT,defense,defensive_line,2900318.0,2.4621156748976865,2870966.0,3.2341841929476534,2.4371984005541156,29352.0,0.10111479474595787,0.024917274343570908,5,11,0.313,250,357,-107,0.167,0.25
25,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,FB,offense,running_back,516725.0,0.4386542172656609,516725.0,0.58209809071263,0.4386542172656609,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
26,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,FS,defense,secondary,1260000.0,1.0696295200633466,1260000.0,1.4194079912872681,1.0696295200633466,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
27,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,G,offense,offensive_line,8518235.0,7.231234614949841,6152900.0,6.931329706024947,5.223272598410925,2365335.0,8.148349789807517,2.0079620165389174,5,11,0.313,250,357,-107,0.167,0.25
28,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,ILB,defense,linebacker,11104758.0,9.426965849174291,11017917.0,12.41184082312686,9.353245454609354,86841.0,0.29915882701464047,0.07372039456493737,5,11,0.313,250,357,-107,0.167,0.25
29,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,K,special_team,special_team,1250000.0,1.0611403968882407,1250000.0,1.408142848499274,1.0611403968882407,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
30,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,LB,defense,linebacker,1333334.0,1.1318836559556682,0.0,0.0,0.0,1333334.0,4.593206382454585,1.1318836559556682,5,11,0.313,250,357,-107,0.167,0.25
31,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,LS,special_team,special_team,1091667.0,0.926729562919836,1091667.0,1.2297784631941255,0.926729562919836,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
32,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,LT,offense,offensive_line,5453356.0,4.629421080170294,404856.0,0.4560760648576177,0.3436872452180684,5048500.0,17.39159312056992,4.285733834952226,5,11,0.313,250,357,-107,0.167,0.25
33,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,OLB,defense,linebacker,2320732.0,1.9700979804409924,1673607.0,1.8853421825986598,1.4207455969719502,647125.0,2.229282895542995,0.5493523834690422,5,11,0.313,250,357,-107,0.167,0.25
34,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,P,special_team,special_team,1000000.0,0.8489123175105924,900000.0,1.0138628509194774,0.7640210857595332,100000.0,0.3444903064389407,0.08489123175105924,5,11,0.313,250,357,-107,0.167,0.25
35,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,QB,offense,quarterback,11655489.0,9.894488178709219,1155489.0,1.301674857495662,0.9809088448479971,10500000.0,36.17148217608877,8.913579333861222,5,11,0.313,250,357,-107,0.167,0.25
36,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,RB,offense,running_back,7141703.0,6.06267964470235,5409500.0,6.093878991165458,4.5921911815735506,1732203.0,5.967271422844523,1.4704884631288007,5,11,0.313,250,357,-107,0.167,0.25
37,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,RT,offense,offensive_line,938345.0,0.796572628574477,938345.0,1.057059040940041,0.796572628574477,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
38,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,S,defense,secondary,9910882.0,8.413469807194016,9910882.0,11.164750088496145,8.413469807194016,0.0,0.0,0.0,5,11,0.313,250,357,-107,0.167,0.25
39,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,TE,offense,tight_end,5306607.0,4.504844046487932,3500584.0,3.9434578601367862,2.9716888760805,1806023.0,6.221574167057749,1.5331551704074327,5,11,0.313,250,357,-107,0.167,0.25
40,arizona-cardinals,2012,117797796.0,88769403.0,29028393.0,75.35743962476174,WR,offense,wide_receiver,20400503.0,17.318238280111796,19590323.0,22.068778585792675,16.630466498711062,810180.0,2.7909915647070096,0.6877717814007318,5,11,0.313,250,357,-107,0.167,0.25
41,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,C,offense,offensive_line,4390000.0,3.656927092494307,4390000.0,4.752649030758939,3.656927092494307,0.0,0.0,0.0,10,6,0.625,379,324,55,0.333,0.5
42,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,CB,defense,secondary,10372351.0,8.640303276710801,9902136.0,10.720131449394806,8.248608066506426,470215.0,1.698961931965213,0.39169521020437603,10,6,0.625,379,324,55,0.333,0.5
43,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,DE,defense,defensive_line,19444901.0,16.19785541634844,18400294.0,19.920305112706043,15.327684200104885,1044607.0,3.774332011663569,0.8701712162435538,10,6,0.625,379,324,55,0.333,0.5
44,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,DT,defense,defensive_line,2900966.0,2.416542405422515,2585000.0,2.798541627451448,2.1533386182455088,315966.0,1.1416356470876523,0.263203787177006,10,6,0.625,379,324,55,0.333,0.5
45,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,FB,offense,running_back,103450.0,0.08617519538007655,0.0,0.0,0.0,103450.0,0.37378138056378735,0.08617519538007655,10,6,0.625,379,324,55,0.333,0.5
46,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,FS,defense,secondary,1703958.0,1.4194191741850601,1133333.0,1.2269553494253123,0.9440811281361846,570625.0,2.0617593067589284,0.47533804604887564,10,6,0.625,379,324,55,0.333,0.5
47,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,G,offense,offensive_line,12161889.0,10.131011703874373,8468716.0,9.16829951917374,7.054550564701599,3693173.0,13.344024191405552,3.076461139172774,10,6,0.625,379,324,55,0.333,0.5
48,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,ILB,defense,linebacker,10606240.0,8.835135855466246,7202280.0,7.79724579983018,5.999592906544396,3403960.0,12.299051408254321,2.83554294892185,10,6,0.625,379,324,55,0.333,0.5
49,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,K,special_team,special_team,2050000.0,1.7076766605041753,2050000.0,2.219346358327067,1.7076766605041753,0.0,0.0,0.0,10,6,0.625,379,324,55,0.333,0.5
50,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,LS,special_team,special_team,1091666.0,0.9093719752516833,1091666.0,1.1818463227363298,0.9093719752516833,0.0,0.0,0.0,10,6,0.625,379,324,55,0.333,0.5
51,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,LT,offense,offensive_line,4037900.0,3.363623213390151,494856.0,0.5357350543884386,0.41222148366363615,3543044.0,12.801584124874271,2.9514017297265145,10,6,0.625,379,324,55,0.333,0.5
52,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,OLB,defense,linebacker,4548012.0,3.7885531434599584,2081765.0,2.25373540080134,1.7341373186119386,2466247.0,8.910944499480896,2.0544158248480198,10,6,0.625,379,324,55,0.333,0.5
53,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,P,special_team,special_team,1575000.0,1.311995483070281,1575000.0,1.7051075679829906,1.311995483070281,0.0,0.0,0.0,10,6,0.625,379,324,55,0.333,0.5
54,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,QB,offense,quarterback,12218406.0,10.178091099884965,6172994.0,6.682932562865773,5.142184282552347,6045412.0,21.84303956923042,5.035906817332618,10,6,0.625,379,324,55,0.333,0.5
55,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,RB,offense,running_back,6269254.0,5.222370114425582,5306754.0,5.745134226554925,4.420595096993743,962500.0,3.4776663005572286,0.8017750174318383,10,6,0.625,379,324,55,0.333,0.5
56,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,RT,offense,offensive_line,2591845.0,2.159040592265583,2590845.0,2.8048694710926294,2.1582075792604587,1000.0,0.003613159792786731,0.000833013005123988,10,6,0.625,379,324,55,0.333,0.5
57,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,S,defense,secondary,2889340.0,2.4068577962249433,732491.0,0.7930006016377324,0.610174529136275,2156849.0,7.793040085912269,1.796683267088668,10,6,0.625,379,324,55,0.333,0.5
58,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,SS,defense,secondary,408366.0,0.34017418885046247,408366.0,0.44210029022662983,0.34017418885046247,0.0,0.0,0.0,10,6,0.625,379,324,55,0.333,0.5
59,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,TE,offense,tight_end,5062551.0,4.2171708221034505,2949743.0,3.1934153097808573,2.457174280773448,2112808.0,7.633912915478149,1.7599965413300027,10,6,0.625,379,324,55,0.333,0.5
60,arizona-cardinals,2013,120046145.0,92369539.0,27676606.0,76.94502726430741,WR,offense,wide_receiver,15620050.0,13.011704790686949,14833300.0,16.058648944864824,12.35633180890565,786750.0,2.842653466974961,0.6553729817812974,10,6,0.625,379,324,55,0.333,0.5
61,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,C,offense,offensive_line,4125000.0,3.096174033352887,4125000.0,4.420813472761824,3.096174033352887,0.0,0.0,0.0,11,5,0.688,310,299,11,0.5,0.667
62,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,CB,defense,secondary,16508356.0,12.390968043768567,16285688.0,17.453573072386806,12.223836194154355,222668.0,0.5577810161169525,0.1671318496142111,11,5,0.688,310,299,11,0.5,0.667
63,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,DE,defense,defensive_line,22691527.0,17.03197979988508,22238607.0,23.833389925104346,16.692023643961154,452920.0,1.1345598730832007,0.3399561559239248,11,5,0.688,310,299,11,0.5,0.667
64,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,DT,defense,defensive_line,5046678.0,3.7879741523135233,4810441.0,5.155409062478998,3.6106575789517814,236237.0,0.5917712195035681,0.17731657336174206,11,5,0.688,310,299,11,0.5,0.667
65,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,FS,defense,secondary,3044738.0,2.285342723384922,2975438.0,3.1888136721860603,2.2333269996245937,69300.0,0.17359577674791535,0.05201572376032851,11,5,0.688,310,299,11,0.5,0.667
66,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,G,offense,offensive_line,10725794.0,8.050648453307199,5250414.0,5.626933563339953,3.9408958766430224,5475380.0,13.715769755988466,4.109752576664177,11,5,0.688,310,299,11,0.5,0.667
67,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,ILB,defense,linebacker,7162467.0,5.3760592339750195,3884468.0,4.163032356099922,2.915633686058236,3277999.0,8.211353284038813,2.4604255479167834,11,5,0.688,310,299,11,0.5,0.667
68,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,K,special_team,special_team,420500.0,0.31562210449088224,420500.0,0.45065504613244783,0.31562210449088224,0.0,0.0,0.0,11,5,0.688,310,299,11,0.5,0.667
69,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,LS,special_team,special_team,1091668.0,0.8193925126405526,1091668.0,1.1699540853776864,0.8193925126405526,0.0,0.0,0.0,11,5,0.688,310,299,11,0.5,0.667
70,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,LT,offense,offensive_line,7108047.0,5.3352122543640945,570000.0,0.6108760435089067,0.4278349573360354,6538047.0,16.377739500423917,4.907377297028059,11,5,0.688,310,299,11,0.5,0.667
71,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,OLB,defense,linebacker,9035743.0,6.782117054218211,3968849.0,4.253464516498739,2.978969022084503,5066894.0,12.692516589168134,3.8031480321337083,11,5,0.688,310,299,11,0.5,0.667
72,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,P,special_team,special_team,1701864.0,1.2773980909328675,349411.0,0.37446808638331686,0.26226357943463413,1352453.0,3.3878806500728476,1.0151345114982333,11,5,0.688,310,299,11,0.5,0.667
73,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,QB,offense,quarterback,15946599.0,11.969320180385726,2901372.0,3.1094362247500418,2.1777339751508205,13045227.0,32.67815748799246,9.791586205234907,11,5,0.688,310,299,11,0.5,0.667
74,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,RB,offense,running_back,3583290.0,2.6895732004783195,1484830.0,1.5913106590935613,1.1144950521074832,2098460.0,5.25662039934243,1.5750781483708363,11,5,0.688,310,299,11,0.5,0.667
75,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,RT,offense,offensive_line,3887361.0,2.917805136113628,3784561.0,4.05596078964581,2.840644726264251,102800.0,0.25751292712389173,0.07716040984937621,11,5,0.688,310,299,11,0.5,0.667
76,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,S,defense,secondary,598035.0,0.4488776819481682,0.0,0.0,0.0,598035.0,1.4980714335849863,0.4488776819481682,11,5,0.688,310,299,11,0.5,0.667
77,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,SS,defense,secondary,498366.0,0.37406736201356244,498366.0,0.5341050005251926,0.37406736201356244,0.0,0.0,0.0,11,5,0.688,310,299,11,0.5,0.667
78,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,TE,offense,tight_end,5036929.0,3.780656673367788,3987546.0,4.273502322438188,2.9930027592727693,1049383.0,2.6286934630744248,0.787653914095019,11,5,0.688,310,299,11,0.5,0.667
79,arizona-cardinals,2014,133228945.0,93308619.0,39920326.0,70.03629654201646,WR,offense,wide_receiver,15015983.0,11.270811309059003,14681460.0,15.7343021012882,11.019722478474929,334523.0,0.8379766237379925,0.25108883058407466,11,5,0.688,310,299,11,0.5,0.667
80,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,C,offense,offensive_line,3860000.0,2.667441081478467,2735000.0,2.2661112222301947,1.8900133051408308,1125000.0,4.684253031940027,0.777427776337636,13,3,0.813,489,313,176,0.667,0.833
81,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,CB,defense,secondary,22537974.0,15.574797342200405,21774164.0,18.041198316300076,15.046968800116451,763810.0,3.180337162956544,0.5278285420839554,13,3,0.813,489,313,176,0.667,0.833
82,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,DE,defense,defensive_line,22862428.0,15.799010277083827,15513155.0,12.853577564057206,10.720317862783183,7349273.0,30.600759406937755,5.078692414300646,13,3,0.813,489,313,176,0.667,0.833
83,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,DT,defense,defensive_line,6498553.0,4.490804985068688,6358686.0,5.268551993871308,4.394150326586006,139867.0,0.5823754833940941,0.09665465848268101,13,3,0.813,489,313,176,0.667,0.833
84,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,FS,defense,secondary,3881306.0,2.682164526991933,2358628.0,1.9542644898962926,1.6299225966646098,1522678.0,6.340096922816335,1.0522419303273234,13,3,0.813,489,313,176,0.667,0.833
85,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,G,offense,offensive_line,15829310.0,10.938795799341426,13102910.0,10.856545299770472,9.054725497646377,2726400.0,11.352131081138923,1.8840703016950497,13,3,0.813,489,313,176,0.667,0.833
86,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,ILB,defense,linebacker,10474683.0,7.2384973444725675,6799445.0,5.633747210031805,4.698735472604495,3675238.0,15.30288421742329,2.5397618718680715,13,3,0.813,489,313,176,0.667,0.833
87,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,K,special_team,special_team,510500.0,0.35277944872921174,510500.0,0.4229798094875738,0.35277944872921174,0.0,0.0,0.0,13,3,0.813,489,313,176,0.667,0.833
88,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,LS,special_team,special_team,665000.0,0.4595461966795804,665000.0,0.5509923081473782,0.4595461966795804,0.0,0.0,0.0,13,3,0.813,489,313,176,0.667,0.833
89,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,LT,offense,offensive_line,2512440.0,1.7362139043393159,2380384.0,1.9722906382512613,1.6449570132886109,132056.0,0.5498521941207752,0.09125689105070477,13,3,0.813,489,313,176,0.667,0.833
90,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,OLB,defense,linebacker,3994879.0,2.7606487979625944,2723879.0,2.2568968080062746,1.882328172429141,1271000.0,5.292164980974022,0.8783206255334537,13,3,0.813,489,313,176,0.667,0.833
91,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,P,special_team,special_team,1127500.0,0.7791553936183863,585000.0,0.4847075191973177,0.40426244369557074,542500.0,2.258850906513302,0.3748929499228156,13,3,0.813,489,313,176,0.667,0.833
92,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,QB,offense,quarterback,11860495.0,8.196158448101022,11834168.0,9.8053166034945,8.177965256040897,26327.0,0.10961984850834229,0.018193192060125284,13,3,0.813,489,313,176,0.667,0.833
93,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,RB,offense,running_back,2813367.0,1.9441685785170544,1990934.0,1.6496080000437479,1.3758287932933289,822433.0,3.424430465615584,0.5683397852237254,13,3,0.813,489,313,176,0.667,0.833
94,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,RT,offense,offensive_line,10635784.0,7.349825693091029,9971433.0,8.261929149183363,6.890727985857531,664351.0,2.7662117209087898,0.45909770723349763,13,3,0.813,489,313,176,0.667,0.833
95,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,SS,defense,secondary,588368.0,0.4065898896961975,588368.0,0.48749810881211525,0.4065898896961975,0.0,0.0,0.0,13,3,0.813,489,313,176,0.667,0.833
96,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,TE,offense,tight_end,5456256.0,3.7705288615190082,4533761.0,3.7564923879376932,3.1330415401567087,922495.0,3.841066667288458,0.6374873213623,13,3,0.813,489,313,176,0.667,0.833
97,arizona-cardinals,2015,144707976.0,120691340.0,24016636.0,83.40337784836407,WR,offense,wide_receiver,18599133.0,12.852873431109286,16265925.0,13.477292571281419,11.240517246955344,2333208.0,9.714965909463755,1.6123561841539407,13,3,0.813,489,313,176,0.667,0.833
98,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,C,offense,offensive_line,841900.0,0.5401785810242046,835000.0,0.7502901623652173,0.535751413653891,6900.0,0.015482798072809003,0.004427167370313591,7,8,0.469,418,362,56,0.75,0.542
99,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,CB,defense,secondary,16873806.0,10.826545411043723,15165431.0,13.626914595602994,9.730420475353943,1708375.0,3.8333949503818956,1.0961249356897798,7,8,0.469,418,362,56,0.75,0.542
100,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,DE,defense,defensive_line,20344173.0,13.053196939364456,19250037.0,17.29714177995981,12.351179084598453,1094136.0,2.4551140220566596,0.7020178547660045,7,8,0.469,418,362,56,0.75,0.542
101,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,DT,defense,defensive_line,6149936.0,3.945912462132881,6149936.0,5.526031712545742,3.945912462132881,0.0,0.0,0.0,7,8,0.469,418,362,56,0.75,0.542
102,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,FS,defense,secondary,6395958.0,4.103764718767562,1701882.0,1.5292279306663958,1.0919589070324687,4694076.0,10.532960992234635,3.0118058117350923,7,8,0.469,418,362,56,0.75,0.542
103,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,G,offense,offensive_line,11877243.0,7.6206583563602175,5272716.0,4.7378047230487175,3.383071917120347,6604527.0,14.819791001074641,4.237586439239871,7,8,0.469,418,362,56,0.75,0.542
104,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,ILB,defense,linebacker,7424485.0,4.763686628026479,1723371.0,1.5485368950964151,1.105746646107928,5701114.0,12.792637224936874,3.6579399819185503,7,8,0.469,418,362,56,0.75,0.542
105,arizona-cardinals,2016,155855865.0,111290277.0,44565588.0,71.40589608225523,K,special_team,special_team,600500.0,0.38529188490917554,600500.0,0.5395799311380993,0.38529188490917554,0.0,0.0,0.0,7,8,0.469,418,362,56,0.75,0.542
